Day,Vista Banrep,FPCOFIXMK3M,FPCOFMKLN1Y,FPCOFMKLN2Y,FPCOFXMK1M,FPCOFXMK2M,FPCOFXMK3M1,FPCOFXMK3M2,FPCOFXMK3M3,FPCOVMKLN1Y,FPCOVMKLN2Y,FPCOBFIX10Y,FPCOCPFIX2Y,FPCOCPFIX5Y,FPCODTFB12M,FPCODTFB18M,FPCODTFB24M,FPCOIBR18M,FPCOIBRB12M,FPCOIBRB18M,FPCOIBRB24+,FPCOIBRB24M,FPCOIBRC12M,FPCOIBRR12M,FPCOIBRR18M,FPCOIPCB10+,FPCOIPCB10Y,FPCOIPCB2Y,FPCOIPCB5Y,FPCOIPCC10+,FPCOIPCC10Y,FPCOIPCC2Y,FPCOIPCC5Y,FPCOIPCR10+,FPCOIPCR10Y,FPCOIPCR2Y,FPCOIPCR5Y,COLTES CP,COLTES LP,COLTES,COLTES UVR,COLTES UVRCP,TRM,FPCOGVFX10Y,FPCOGVFIX2Y,FPCOGVFIX5Y,FPCOGVUVRLN,FPCOGFX10Y+,ICOLCAP,ACWI_COP,LEGATRUU_COP,INMOBILIARIO_COL,LEGATRUU_USD,SPX Index_COP,MXEF Index_COP,MXEA Index_COP
20200202,"182,3936933","127,7688177","139,5130194","143,6715716","125,3090544","121,200686","127,1786369","127,571671","128,236924","121,3482389","146,69762","164,3457398","147,2339365","155,3122946","144,480177","144,0441925","138,6144255","150,6506586","146,2726716","150,6347831","146,8177199","153,0696453","146,2051688","145,6361276","149,3037924","198,6160739","185,3094466","152,6265549","168,0793332","200,5247819","184,3437158","152,5537005","167,8533776","198,9498524","181,2514203","152,6151181","166,4866578","256,88","331,43","295,14","311,31","92,11074057","3423,24","161,4520466","138,3549156","148,8582754","134,1216117","168,9493068",16430,"8018631,608","1773931,868","28249,63","517,1526","11033374,99","3633893,321","6819818,32"
20200203,"182,4144932","127,7849202","139,5310087","143,692832","125,3248373","121,200686","127,1948871","127,5877588","128,2529367","121,3482389","146,7291647","164,5600806","147,2676748","155,4301347","144,4995709","144,0441925","138,6144255","150,6975498","146,3045945","150,6807005","146,8177199","153,1245893","146,2365202","145,6626927","149,3528178","198,7534343","185,3765286","152,6381395","168,1040864","200,6495396","184,4113426","152,5643896","167,8769887","199,0709094","181,3198265","152,6193739","166,5073126","257,18","332,49","295,89","312,64","92,19014594","3423,24","161,7357142","138,3764178","148,9920218","134,6197309","169,7545108",16616,"8049577,698","1770337,466","28254,11","515,4651","11032520,09","3600581,64","6744978,23"
20200204,"182,4352955","127,7962382","139,5394386","143,6914988","125,3388356","121,200686","127,2093978","127,6000122","128,2611667","121,3482389","146,7402761","164,4817056","147,2491556","155,3707086","144,521341","144,0441925","138,6144255","150,7010886","146,3155554","150,6856817","146,8177199","153,120824","146,249359","145,6889458","149,3508264","199,0133626","185,558658","152,6520135","168,1453021","200,8960039","184,6055662","152,5780953","167,938048","199,309968","181,5546822","152,6322067","166,6188407","256,93","330,94","294,86","312,29","92,12890102","3401,56","161,2793455","138,3835946","148,8482084","134,5121729","168,4602837",16761,"8106937,948","1753385,466","28258,19","513,7101","11084683,91","3648484,216","6744177,98"
20200205,"182,4561001","127,813808","139,5588572","143,7139563","125,3555724","121,200686","127,2264141","127,6173904","128,2792865","121,3482389","146,7692144","164,6808902","147,2744127","155,4005431","144,5428823","144,0441925","138,6144255","150,7411134","146,3440167","150,7256047","146,8177199","153,1812584","146,2777953","145,7166858","149,3910968","199,2265377","185,719222","152,6688439","168,1946505","201,1201847","184,7760076","152,5938867","167,9882169","199,5365563","181,7581944","152,6425279","166,670557","257,12","331,56","295,31","312,21","92,18017633","3368,87","161,6276611","138,4191444","148,9591891","134,4114206","168,5493866",16698,"8101997,595","1730622,545","28262,43","513,3907","11212828,43","3663085,712","6799405,31"
20200206,"182,4769071","127,8323441","139,5818426","143,7409268","125,372559","121,200686","127,2437884","127,6353273","128,2992304","121,3482389","146,79196","164,8682725","147,3159699","155,5089268","144,5660493","144,0441925","138,6144255","150,7712897","146,3651198","150,7557245","146,8177199","153,2231682","146,2991894","145,7396784","149,4205397","198,6547636","185,4580439","152,68102","168,1387335","200,5243068","184,5071931","152,6077607","167,916166","198,9334877","181,4629276","152,663838","166,5705836","257,47","333,2","296,42","312,11","92,27237992","3355,44","162,1941717","138,4309828","149,1654237","134,3750613","169,9494779",16720,"8108353,651","1722651,69","28341,45","514,5674","11309238,27","3726243,559","6888137,27"
20200207,"182,4977165","127,8512075","139,6045643","143,7675667","125,3893823","121,200686","127,2611938","127,6536375","128,3196289","121,3482389","146,8107286","164,967939","147,3560282","155,5795827","144,6117046","144,0441925","138,6144255","150,7924265","146,3845223","150,7767534","146,8177199","153,242234","146,3184943","145,7584123","149,4409924","198,6113448","185,4176538","152,6886736","168,1085813","200,4757691","184,4435545","152,6151038","167,8899413","198,8841144","181,3236804","152,6687111","166,5571348","257,36","332,63","296,04","311,87","92,24693689","3378,43","161,9777242","138,4451814","149,1008678","134,2095213","169,5488298",16720,"8124279,543","1738429,941",28347,"514,5674","11362299,41","3727384,343","6932323,69"
20200208,"182,5185283","127,8682841","139,6233306","143,787775","125,4057557","121,200686","127,2779615","127,6705779","128,3370398","121,3482389","146,8314733","164,9969691","147,378329","155,6060162","144,6331403","144,0441925","138,6144255","150,8151134","146,4054306","150,7994429","146,8177199","153,2657862","146,339353","145,7788686","149,4634273","198,6492132","185,4513208","152,7106115","168,136001","200,5140862","184,4770338","152,637056","167,9173769","198,9221789","181,3565475","152,6908965","166,5844549","257,36","332,63","296,04","311,87","92,24962392","3408,35","162,0048028","138,4616995","149,1221657","134,2184129","169,5794379",16720,"8196229,663","1753825,798","28351,75","514,5674","11362299,41","3727384,343","6932323,69"
20200209,"182,5393424","127,8853549","139,6420909","143,8079777","125,4221233","121,200686","127,2947234","127,6875125","128,3544453","121,3482389","146,8522143","165,0260026","147,4006256","155,6324471","144,6545663","144,0441925","138,6144255","150,8377982","146,4263355","150,8221303","146,8177199","153,2893384","146,3602082","145,7993209","149,4858608","198,6870863","185,4849908","152,7325474","168,1634188","200,552408","184,510516","152,6590062","167,9448105","198,9602482","181,3894173","152,7130805","166,6117729","257,36","332,63","296,04","311,87","92,25232279","3408,35","162,0318824","138,478216","149,1434627","134,2273027","169,6100491",16636,"8196229,663","1753825,798","28356,5","514,8619","11362299,41","3727384,343","6932323,69"
20200210,"182,5601589","127,9031124","139,6628331","143,8337822","125,4386327","121,200686","127,3116921","127,7047544","128,373283","121,3482389","146,8639281","165,0878915","147,4309634","155,6673019","144,6931925","144,0441925","138,6144255","150,8569377","146,4375529","150,841644","146,8177199","153,2960886","146,3718473","145,8136619","149,5003332","198,6047057","185,4369712","152,7426138","168,1598117","200,4469771","184,4564674","152,6688641","167,9354804","198,8494321","181,3158358","152,7211946","166,5875923","257,59","333,18","296,46","312,15","92,31382721","3408,35","162,2229363","138,5047763","149,2351059","134,2661814","169,7864434",16612,"8224689,385","1754829,557","28360,85","514,2931","11577113,23","3753930,141","6982448,90"
20200211,"182,5809778","127,9193249","139,6803165","143,8505401","125,4546978","121,200686","127,328185","127,7208898","128,3893989","121,3482389","146,860423","165,205957","147,4521473","155,7217472","144,7185525","144,0441925","138,6144255","150,8337261","146,437334","150,8171595","146,8177199","153,2669955","146,3720081","145,8169946","149,4864251","198,5835202","185,3432391","152,7711956","168,166629","200,3517564","184,3761554","152,6976403","167,9401316","198,7420446","181,2777214","152,7501659","166,5874399","257,72","333,85","296,9","312,93","92,34975885","3440,96","162,4809747","138,5199439","149,3092777","134,6906736","170,2538641",16802,"8331458,81","1769661,985","28365,59","513,5717","11484948,83","3760454,946","6955786,45"
20200212,"182,6017991","127,9400397","139,7076008","143,8911063","125,4724926","121,200686","127,3459774","127,7396412","128,4142245","121,3482389","146,8899579","165,4581732","147,5146536","155,8564589","144,7341373","144,0441925","138,6144255","150,8867035","146,4679016","150,8706157","146,8177199","153,3190227","146,4023339","145,8486022","149,5365903","198,8382378","185,4976664","152,7624055","168,1754503","200,5816173","184,5290444","152,6879938","167,9556738","198,9630481","181,4262923","152,7353339","166,622251","257,9","334,84","297,57","313,79","92,39848871","3432,89","162,8696854","138,5459156","149,4172097","135,0472161","171,0134303",16729,"8358915,506","1763035,153","28370,2","513,4794","11451705,65","3760362,711","6918803,08"
20200213,"182,6226227","127,9586834","139,7310707","143,9240399","125,4890754","121,200686","127,3630174","127,7574524","128,4348248","121,3482389","146,9158381","165,6591385","147,5620749","155,9581499","144,754528","144,0441925","138,6144255","150,9267834","146,4941241","150,9097589","146,8177199","153,3658108","146,4283797","145,8734297","149,5789329","199,0150914","185,6178717","152,7697069","168,2070074","200,7335201","184,6500947","152,6951144","167,9882575","199,1062403","181,5503977","152,7418257","166,657222","257,78","334,1","297,08","313,39","92,37048841","3394,8","162,6253359","138,5594904","149,3481177","134,7449306","170,4887886","16814,5","8248990,572","1743159,867","28374,7","513,8022","11392175,89","3734667,476","6866963,78"
20200214,"182,6434487","127,9779719","139,7533361","143,9515609","125,5056955","121,2190856","127,3804803","127,7764289","128,4558039","121,3482389","146,9481629","165,8366687","147,6027982","156,0517942","144,7739097","144,0441925","138,6144255","150,9582968","146,5279356","150,9396923","146,8177199","153,400529","146,4611424","145,8981655","149,6213406","198,9132029","185,5865648","152,7677152","168,1667558","200,6166956","184,6030652","152,6888335","167,9469675","198,9851209","181,452815","152,7026147","166,6144547","257,82","334,16","297,13","313,57","92,38341639","3385,11","162,6394328","138,5669934","149,3674132","134,7931475","170,5095812","16814,5","8230421,05","1739276,965","28379,3","513,8022","11465840,74","3752680,23","6882299,53"
20200215,"182,6642771","127,9948793","139,7717951","143,9714517","125,5219263","121,2350834","127,3970794","127,7933189","128,4729598","121,3482389","146,9688848","165,8654465","147,6248193","156,0780013","144,794752","144,0441925","138,6144255","150,9809566","146,54881","150,9623623","146,8177199","153,4240889","146,4819721","145,9186158","149,6437046","198,9511196","185,6202028","152,7898353","168,1941603","200,6550712","184,6365208","152,71097","167,9743846","199,0232506","181,4856759","152,7249981","166,641745","257,82","334,16","297,13","313,57","92,38610342","3378,29","162,6662562","138,5834418","149,3885322","134,8018235","170,540039","16814,5","8213839,174","1735772,834","28383,93","513,8022","11465840,74","3752680,23","6882299,53"
20200216,"182,6851079","128,0116548","139,7902479","143,9913367","125,5381511","121,2510757","127,4136725","127,810203","128,4898018","121,3482389","146,9896027","165,8942277","147,6468363","156,1042089","144,8155837","144,0441925","138,6144255","151,0036136","146,5696804","150,9850303","146,8177199","153,4476486","146,5027976","145,9390604","149,6660618","198,989016","185,6538424","152,8119536","168,22156","200,6934476","184,6699783","152,7331039","168,0017974","199,0613852","181,5185398","152,7473756","166,6690328","257,82","334,16","297,13","313,57","92,39074358","3378,29","162,6930805","138,5998889","149,4096503","134,8104977","170,5704997","16814,5","8213839,174","1735772,834","28390,14","513,5594","11465840,74","3752680,23","6882299,53"
20200217,"182,705941","128,029822","139,8090278","144,0156625","125,5547998","121,2683783","127,4307413","127,8280744","128,509045","121,3482389","147,0176466","165,8612703","147,6759482","156,1222836","144,8271468","144,0441925","138,6144255","151,0327803","146,5979121","151,0146204","146,8177199","153,4857658","146,5306123","145,9633445","149,6945112","198,6691991","185,4164904","152,8231849","168,1587942","200,3136402","184,4331326","152,7442281","167,9320998","198,6740519","181,2824796","152,7573866","166,5826118","258,19","335,33","297,97","314,05","92,49001485","3378,29","163,1071749","138,6306055","149,5871591","135,1416731","171,3468253",16823,"8211575,72","1734952,585","28396,22","514,1407","11485006,24","3764695,182","6886973,99"
20200218,"182,7267765","128,0512891","139,8348729","144,0528704","125,572019","121,2887892","127,4489032","127,848731","128,5337388","121,3482389","147,0542651","165,9906905","147,7359102","156,2223281","144,8652527","144,0441925","138,6144255","151,0856528","146,6360826","151,0678259","146,8177199","153,5466929","146,5671151","145,9872209","149,7452568","198,681348","185,3370368","152,8168254","168,1327698","200,2969235","184,359489","152,7380026","167,9091558","198,6489386","181,2261283","152,7514041","166,5688863","258,3","335,12","297,89","314,38","92,5227969","3378,29","163,1214132","138,6542364","149,6528679","135,2555218","171,0297916",16883,"8180427,886","1736916,385","28402,37","512,7928","11485038,34","3733713,452","6863679,38"
20200219,"182,7476144","128,0704153","139,8568994","144,0836798","125,5885186","121,3068811","127,4660712","127,8676151","128,5546232","121,3482389","147,0729285","166,257647","147,7893554","156,3785955","144,882937","144,0441925","138,6144255","151,1097102","146,6536165","151,0919509","146,8177199","153,5761991","146,5846464","146,0045587","149,7682278","198,9598398","185,5042261","152,8217729","168,194646","200,6185284","184,5301883","152,7419007","167,95652","199,017661","181,4092885","152,7503579","166,5707671","258,24","334,35","297,4","314,46","92,51209339","3410,24","162,9915605","138,6684053","149,6385662","135,209904","170,3813656","16884,5","8291077,795","1748746,518","28408,42","512,6436","11482671,68","3742690,048","6844739,15"
20200220,"182,7684546","128,0871444","139,8763325","144,1076587","125,6047839","121,3233353","127,4827249","127,8850643","128,5709535","121,3482389","147,1050902","166,2553404","147,815968","156,4117665","144,9006053","144,0441925","138,6144255","151,1582886","146,6893125","151,1426023","146,8177199","153,6431714","146,619968","146,0365834","149,8052567","199,0547166","185,569574","152,8425801","168,2345281","200,7080308","184,5956835","152,7635301","167,9926923","199,1034646","181,4746883","152,7782196","166,6011227","258,33","334,16","297,32","314,21","92,53976088","3400,98","162,7651044","138,6913484","149,6642558","135,1236723","170,2177916","16462,5","8231085,806","1743490,631","28415,01","514,5616","11480788,31","3727921,62","6819524,88"
